image_name,status,tip_y,tip_x,tip_pixels,atrium_pixels,overlap_pixels,tip_area_inside_ratio,atrium_coverage_ratio,iou_tip_atrium,tip_inside_atrium,centerline_inside_ratio,tip_dx,tip_dy,tip_angle,bbox_dy_top,bbox_dy_bottom,bbox_dx_left,bbox_dx_right,bbox_dy_top_norm,bbox_dy_bottom_norm,bbox_dx_left_norm,bbox_dx_right_norm,bbox_vertical_inside,bbox_horizontal_inside,bbox_inside_atrium,edge_dy_top_min,edge_dy_top_mean,edge_dy_bottom_min,edge_dy_bottom_mean,edge_dx_left_min,edge_dx_left_mean,edge_dx_right_min,edge_dx_right_mean,edge_dy_top_min_norm,edge_dy_top_mean_norm,edge_dy_bottom_min_norm,edge_dy_bottom_mean_norm,edge_dx_left_min_norm,edge_dx_left_mean_norm,edge_dx_right_min_norm,edge_dx_right_mean_norm,region_nearest_euclidean,region_nearest_dy,region_nearest_dx,region_nearest_dist_norm_h,region_nearest_dist_norm_w,mean_tip_radius,mean_prox_radius,tip_length_measured_px,tip_depth_in_atrium_px,tip_depth_in_atrium_norm,tip_y_norm_to_atrium,tip_x_norm_to_atrium,distance_from_optimal_depth,tip_to_atrium_dist_norm
IMG-0043-00001.png,success,562.0,429.0,3097,15795,1131,0.36519212140781404,0.07160493827160494,0.06367884691177299,1,0.3681592039800995,0.056791309204157085,-0.9983860045497175,-1.5139744416910614,-129.0,138.0,45.0,22.0,-0.5863636363636363,0.6272727272727273,0.5,0.24444444444444444,False,True,False,-140.0,-86.66666412353516,135.0,168.5,7.0,28.012048721313477,-14.0,14.277108192443848,-0.6363636363636364,-0.39393938237970527,0.6136363636363636,0.7659090909090909,0.07777777777777778,0.311244985792372,-0.15555555555555556,0.1586345354715983,0.0,0.0,0.0,0.0,0.0,6.711054616170471,14.682682876546398,200.0,73.21593441312983,0.33279970187786284,0.35,0.5777777777777777,0.0,0.0
IMG-0045-00001.png,ambiguous_tip,444.0,431.0,2931,29816,99,0.033776867963152504,0.003320364904749128,0.003032345013477089,0,0.0,0.288743755384024,-0.9574063484605454,-1.2778818629654305,-208.0,249.0,87.0,65.0,-0.8125,0.97265625,0.5028901734104047,0.37572254335260113,False,True,False,-208.0,-176.13636779785156,234.0,239.18182373046875,0.0,7.0,-8.0,4.875,-0.8125,-0.6880326867103577,0.9140625,0.9343039989471436,0.0,0.04046242774566474,-0.046242774566473986,0.028179190751445087,0.0,0.0,0.0,0.0,0.0,6.669387561259937,12.296861107688198,199.99999999999997,0.0,0.0,-0.01171875,0.5606936416184971,-0.3450520833333335,0.01171875
IMG-0047-00001.png,ambiguous_tip,500.0,455.0,3433,21495,0,0.0,0.0,0.0,0,0.0,0.32492037187612594,-0.9457413102117528,-1.2398687747727533,-248.0,295.0,50.0,35.0,-0.9358490566037736,1.1132075471698113,0.45045045045045046,0.3153153153153153,False,True,False,-249.0,-214.11111450195312,293.0,296.370361328125,,,,,-0.939622641509434,-0.807966469818691,1.1056603773584905,1.1183787219929244,,,,,30.4138126514911,30.0,-5.0,0.11476910434524944,0.2739983121755955,8.142584367209606,13.239303681553029,200.00000000000003,0.0,0.0,-0.16226415094339622,0.5675675675675675,-0.4955974842767297,0.16335744016538387
IMG-0049-00001.png,success,570.0,402.0,3505,23851,1889,0.538944365192582,0.07920003354157058,0.07417442180076177,1,0.5472636815920398,0.050113025126817305,-0.9987434863601591,-1.5206622996537649,-83.0,118.0,54.0,82.0,-0.332,0.472,0.35064935064935066,0.5324675324675324,False,True,False,-104.0,-90.63157653808594,110.0,132.5263214111328,10.0,34.09022521972656,-23.0,21.526315689086914,-0.416,-0.36252630615234377,0.44,0.5301052856445313,0.06493506493506493,0.22136509882939326,-0.14935064935064934,0.13978127070835658,0.0,0.0,0.0,0.0,0.0,6.990273464416646,15.119995293989751,200.0,109.08028890974623,0.43632115563898494,0.5,0.3961038961038961,0.0,0.0
IMG-0051-00001.png,success,558.0,399.0,3903,21116,1168,0.29925698180886495,0.05531350634589884,0.04897069305270219,1,0.3,0.037017401826745254,-0.9993145544422243,-1.53377046319921,-147.0,184.0,39.0,45.0,-0.5810276679841897,0.7272727272727273,0.35135135135135137,0.40540540540540543,False,True,False,-151.0,-119.17857360839844,175.0,207.10714721679688,1.0,15.742856979370117,-12.0,19.985713958740234,-0.5968379446640316,-0.4710615557644207,0.691699604743083,0.8186053249675765,0.009009009009009009,0.14182754035468573,-0.10810810810810811,0.18005147710576788,0.0,0.0,0.0,0.0,0.0,8.332140535251119,13.83517335067063,200.0,59.31359034979274,0.23444106857625588,0.24110671936758893,0.43243243243243246,-0.09222661396574455,0.0
IMG-0053-00001.png,success,567.0,430.0,2806,14961,1047,0.37312900926585885,0.06998195307800281,0.06261961722488038,1,0.373134328358209,0.09864185008873402,-0.995122933475065,-1.4719937978839308,-123.0,133.0,35.0,45.0,-0.5540540540540541,0.5990990990990991,0.35353535353535354,0.45454545454545453,False,True,False,-130.0,-113.75,120.0,150.75,10.0,21.066667556762695,-17.0,13.0,-0.5855855855855856,-0.5123873873873874,0.5405405405405406,0.6790540540540541,0.10101010101010101,0.21279462178548178,-0.1717171717171717,0.13131313131313133,0.0,0.0,0.0,0.0,0.0,6.203964712734327,12.49191741468143,200.0,74.15623127736718,0.3340370778259783,0.3738738738738739,0.43434343434343436,0.0,0.0
IMG-0055-00001.png,success,572.0,379.0,3876,18941,2260,0.5830753353973168,0.11931788184361966,0.10993822055747433,1,0.7947019867549668,0.08297875500128463,-0.9965512497332695,-1.4877220453229256,-39.0,77.0,53.0,24.0,-0.1848341232227488,0.36492890995260663,0.4140625,0.1875,False,True,False,-56.0,-37.32692337036133,72.0,149.96153259277344,-4.0,37.829627990722656,-31.0,28.155555725097656,-0.26540284360189575,-0.17690485009649917,0.3412322274881517,0.7107181639467935,-0.03125,0.29554396867752075,-0.2421875,0.21996527910232544,0.0,0.0,0.0,0.0,0.0,6.913260581160929,15.523318625982562,157.42782801247327,121.96589286134913,0.5780374069258253,0.6066350710900474,0.546875,0.1066350710900474,0.0
IMG-0057-00001.png,success,558.0,375.0,3054,21894,1254,0.4106090373280943,0.05727596601808715,0.052924791086350974,1,0.41968911917098445,0.024283045326216245,-0.9997050567120694,-1.5465108927341265,-112.0,148.0,62.0,14.0,-0.4666666666666667,0.6166666666666667,0.4732824427480916,0.10687022900763359,False,True,False,-158.0,-87.82142639160156,130.0,253.2857208251953,-17.0,18.645160675048828,6.0,33.935482025146484,-0.6583333333333333,-0.36592260996500653,0.5416666666666666,1.0553571701049804,-0.1297709923664122,0.14232947080189945,0.04580152671755725,0.2590494811079884,0.0,0.0,0.0,0.0,0.0,6.895216165615661,12.24867325421254,200.0,80.13451164399277,0.33389379851663653,0.35833333333333334,0.5267175572519084,0.0,0.0
IMG-0059-00001.png,success,498.0,440.0,2721,25572,579,0.2127894156560088,0.022641952135147816,0.02089196795843256,1,0.20398009950248755,-0.05910048765971432,-0.9982519718278174,-1.629931277614999,-155.0,233.0,64.0,33.0,-0.5344827586206896,0.803448275862069,0.5565217391304348,0.28695652173913044,False,True,False,-165.0,-122.47368621826172,232.0,254.42105102539062,18.0,30.913793563842773,-24.0,7.310344696044922,-0.5689655172413793,-0.42232305592504044,0.8,0.8773139690530711,0.1565217391304348,0.2688155962073285,-0.20869565217391303,0.06356821474821671,0.0,0.0,0.0,0.0,0.0,6.004897821014185,13.197813231615434,200.0,40.08580273728959,0.13822690599065376,0.17586206896551723,0.6608695652173913,-0.15747126436781597,0.0
IMG-0061-00001.png,success,488.0,476.0,2653,30049,1,0.0003769317753486619,3.327897766980598e-05,3.058010458395768e-05,0,0.0,-0.08572043127176131,-0.9963191631299845,-1.6566220912752794,-198.0,316.0,16.0,48.0,-0.6149068322981367,0.9813664596273292,0.12698412698412698,0.38095238095238093,False,True,False,-333.0,-174.41270446777344,315.0,400.5714416503906,7.0,13.428571701049805,-16.0,-9.571428298950195,-1.0341614906832297,-0.5416543617011598,0.9782608695652174,1.2440106883552504,0.05555555555555555,0.10657596588134766,-0.12698412698412698,-0.07596371665833489,0.0,0.0,0.0,0.0,0.0,5.948813476429149,11.845993313338038,200.00000000000003,0.0,0.0,0.003105590062111801,0.5714285714285714,-0.3302277432712217,0.015527950310559006
